,index,antecedents,consequents,consequent support
10306,19016,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Shape of You,0.11
10307,9851,In Da Club,Crank That (Soulja Boy),0.11
10308,9848,Ignition - Remix,Crank That (Soulja Boy),0.11
10309,9846,I Gotta Feeling,Crank That (Soulja Boy),0.11
10310,25366,Side To Side,Shape of You,0.11
10311,25369,Slide,Shape of You,0.11
10312,25370,Something Just Like This,Shape of You,0.11
10313,25372,Starboy,Shape of You,0.11
10314,9845,Hot In Herre,Crank That (Soulja Boy),0.11
10315,9897,TiK ToK,Crank That (Soulja Boy),0.11
10316,8894,Cold Water (feat. Justin Bieber & MØ),Shape of You,0.11
10317,7964,Castle on the Hill,Shape of You,0.11
10318,21350,Location,Shape of You,0.11
10319,7828,Caroline,Shape of You,0.11
10320,4206,Believer,Shape of You,0.11
10321,4140,BedRock,Crank That (Soulja Boy),0.11
10322,21128,Let Me Love You,Shape of You,0.11
10323,23900,One Dance,Shape of You,0.11
10324,7577,Candy Shop,Crank That (Soulja Boy),0.11
10325,4063,Beautiful Girls,Crank That (Soulja Boy),0.11
10326,6721,Broccoli (feat. Lil Yachty),Shape of You,0.11
10327,12504,Don't Wanna Know (feat. Kendrick Lamar),Shape of You,0.11
10328,7197,Buy U a Drank (Shawty Snappin'),Crank That (Soulja Boy),0.11
10329,12360,Don't Let Me Down,Shape of You,0.11
10330,609,679 (feat. Remy Boyz),HeadBand (feat. 2 Chainz),0.11
10331,16249,Gold Digger,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10332,14851,"Flex (Ooh, Ooh, Ooh)",HeadBand (feat. 2 Chainz),0.11
10333,8983,Come Get Her,HeadBand (feat. 2 Chainz),0.11
10334,12403,Eye of the Tiger,Don't Stop Believin',0.11
10335,4646,Black Beatles,The Motto,0.11
10336,12401,Dream On,Don't Stop Believin',0.11
10337,12427,Sweet Home Alabama,Don't Stop Believin',0.11
10338,5850,Bounce Back,The Motto,0.11
10339,7221,Buy U a Drank (Shawty Snappin'),HeadBand (feat. 2 Chainz),0.11
10340,1945,Antidote,HeadBand (feat. 2 Chainz),0.11
10341,14283,Fake Love,The Motto,0.11
10342,20492,Jumpman,The Motto,0.11
10343,24182,Panda,The Motto,0.11
10344,22537,Mercy,The Motto,0.11
10345,696,679 (feat. Remy Boyz),The Motto,0.11
10346,25592,Slippery (feat. Gucci Mane),The Motto,0.11
10347,5701,Bounce Back,HeadBand (feat. 2 Chainz),0.11
10348,881,Africa,Don't Stop Believin',0.11
10349,16063,Gold Digger,HeadBand (feat. 2 Chainz),0.11
10350,19758,Ignition - Remix,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10351,12421,Summer Of '69,Don't Stop Believin',0.11
10352,26620,Throw Sum Mo,The Motto,0.11
10353,15111,Forever,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10354,26623,Trap Queen,The Motto,0.11
10355,26624,XO TOUR Llif3,The Motto,0.11
10356,14709,Fight Night,The Motto,0.11
10357,7711,Caroline,HeadBand (feat. 2 Chainz),0.11
10358,7862,Caroline,The Motto,0.11
10359,23697,No Role Modelz,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10360,503,6 Foot 7 Foot,HeadBand (feat. 2 Chainz),0.11
10361,12407,Have You Ever Seen The Rain?,Don't Stop Believin',0.11
10362,12431,You Give Love A Bad Name,Don't Stop Believin',0.11
10363,12429,Under Pressure - Remastered 2011,Don't Stop Believin',0.11
10364,6553,Broccoli (feat. Lil Yachty),HeadBand (feat. 2 Chainz),0.11
10365,26182,Stronger,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10366,13912,F**kin' Problems,HeadBand (feat. 2 Chainz),0.11
10367,23482,No Problem (feat. Lil Wayne & 2 Chainz),The Motto,0.11
10368,13978,F**kin' Problems,The Motto,0.11
10369,12409,Hotel California - Remastered,Don't Stop Believin',0.11
10370,16206,Gold Digger,The Motto,0.11
10371,23132,Ni**as In Paris,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10372,21488,Look At Me Now,The Motto,0.11
10373,12411,Jessie's Girl,Don't Stop Believin',0.11
10374,26833,Trap Queen,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10375,2045,Antidote,The Motto,0.11
10376,12413,Jump - 2015 Remastered Version,Don't Stop Believin',0.11
10377,14993,Forever,HeadBand (feat. 2 Chainz),0.11
10378,9068,Come Get Her,The Motto,0.11
10379,7939,Carry on Wayward Son,Don't Stop Believin',0.11
10380,26627,Yeah!,The Motto,0.11
10381,2648,Back To Back,The Motto,0.11
10382,12405,Free Fallin',Don't Stop Believin',0.11
10383,23641,No Role Modelz,The Motto,0.11
10384,20543,Jumpman,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10385,6861,Brown Eyed Girl,Don't Stop Believin',0.11
10386,26348,Swimming Pools (Drank),The Motto,0.11
10387,6845,Broccoli (feat. Lil Yachty),"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10388,6765,Broccoli (feat. Lil Yachty),The Motto,0.11
10389,2121,Any Way You Want It,Don't Stop Believin',0.11
10390,3049,Bad and Boujee (feat. Lil Uzi Vert),HeadBand (feat. 2 Chainz),0.11
10391,23086,Ni**as In Paris,The Motto,0.11
10392,1841,Another One Bites The Dust - Remastered 2011,Don't Stop Believin',0.11
10393,22324,Mask Off,The Motto,0.11
10394,23761,No Type,The Motto,0.11
10395,12415,Livin' On A Prayer,Don't Stop Believin',0.11
10396,12423,Sweet Caroline,Don't Stop Believin',0.11
10397,23341,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10398,17185,I Don't Fuck With You,HeadBand (feat. 2 Chainz),0.11
10399,17186,Ignition - Remix,HeadBand (feat. 2 Chainz),0.11
10400,17189,In Da Club,HeadBand (feat. 2 Chainz),0.11
10401,17190,It Wasn't Me,HeadBand (feat. 2 Chainz),0.11
10402,24734,Rack City,The Motto,0.11
10403,17193,Jumpman,HeadBand (feat. 2 Chainz),0.11
10404,17195,Look At Me Now,HeadBand (feat. 2 Chainz),0.11
10405,17197,Mask Off,HeadBand (feat. 2 Chainz),0.11
10406,17199,Mercy,HeadBand (feat. 2 Chainz),0.11
10407,17201,Ni**as In Paris,HeadBand (feat. 2 Chainz),0.11
10408,17203,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,HeadBand (feat. 2 Chainz),0.11
10409,17205,No Problem (feat. Lil Wayne & 2 Chainz),HeadBand (feat. 2 Chainz),0.11
10410,17207,No Role Modelz,HeadBand (feat. 2 Chainz),0.11
10411,17209,No Type,HeadBand (feat. 2 Chainz),0.11
10412,26634,m.A.A.d city,The Motto,0.11
10413,5295,Bohemian Rhapsody - Remastered 2011,Don't Stop Believin',0.11
10414,16681,HUMBLE.,HeadBand (feat. 2 Chainz),0.11
10415,26391,T-Shirt,The Motto,0.11
10416,16838,HUMBLE.,The Motto,0.11
10417,116,0 To 100 / The Catch Up,The Motto,0.11
10418,10826,DNA.,The Motto,0.11
10419,23940,One Dance,The Motto,0.11
10420,14900,"Flex (Ooh, Ooh, Ooh)",The Motto,0.11
10421,12425,Sweet Child O' Mine,Don't Stop Believin',0.11
10422,15089,Forever,The Motto,0.11
10423,4524,Black Beatles,HeadBand (feat. 2 Chainz),0.11
10424,9513,Congratulations,The Motto,0.11
10425,16901,HUMBLE.,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10426,12419,Piano Man,Don't Stop Believin',0.11
10427,832,A Milli,The Motto,0.11
10428,18965,I Don't Fuck With You,"Young, Wild & Free (feat. Bruno Mars) - feat. Bruno Mars",0.11
10429,23304,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,The Motto,0.11
10430,15435,Get Low - Street,HeadBand (feat. 2 Chainz),0.11
10431,17211,One Dance,HeadBand (feat. 2 Chainz),0.11
10432,8677,Clique,The Motto,0.11
10433,12417,More Than a Feeling,Don't Stop Believin',0.11
10434,3204,Bad and Boujee (feat. Lil Uzi Vert),The Motto,0.11
10435,26632,iSpy (feat. Lil Yachty),The Motto,0.11
10436,26630,goosebumps,The Motto,0.11
10437,18929,I Don't Fuck With You,The Motto,0.11
10438,17228,iSpy (feat. Lil Yachty),HeadBand (feat. 2 Chainz),0.11
10439,17227,Yeah!,HeadBand (feat. 2 Chainz),0.11
10440,26629,You Was Right,The Motto,0.11
10441,309,2 Phones,HeadBand (feat. 2 Chainz),0.11
10442,17225,White Iverson,HeadBand (feat. 2 Chainz),0.11
10443,17221,Tipsy - Club Mix,HeadBand (feat. 2 Chainz),0.11
10444,17219,Throw Sum Mo,HeadBand (feat. 2 Chainz),0.11
10445,21901,Low Life,The Motto,0.11
10446,5589,Bottoms Up - feat. Nicki Minaj,HeadBand (feat. 2 Chainz),0.11
10447,17223,Trap Queen,HeadBand (feat. 2 Chainz),0.11
10448,24126,Only,The Motto,0.11
10449,17216,HeadBand (feat. 2 Chainz),The Motto,0.11
10450,17215,Rack City,HeadBand (feat. 2 Chainz),0.11
10451,17213,Panda,HeadBand (feat. 2 Chainz),0.11
10452,17217,The Motto,HeadBand (feat. 2 Chainz),0.11
10453,7690,Caroline,"Flex (Ooh, Ooh, Ooh)",0.1
10454,20741,Super Bass,Kiss Me Thru The Phone,0.1
10455,3030,Bad and Boujee (feat. Lil Uzi Vert),"Flex (Ooh, Ooh, Ooh)",0.1
10456,20729,Replay,Kiss Me Thru The Phone,0.1
10457,2758,Backroad Song,H.O.L.Y.,0.1
10458,16512,Head Over Boots,H.O.L.Y.,0.1
10459,9631,Controlla,Passionfruit,0.1
10460,16594,One Hell Of An Amen,H.O.L.Y.,0.1
10461,19827,In Da Club,Kiss Me Thru The Phone,0.1
10462,16483,Gyalchester,Passionfruit,0.1
10463,16628,Star Of The Show,H.O.L.Y.,0.1
10464,15499,Get Me Some Of That,H.O.L.Y.,0.1
10465,8970,Come Get Her,"Flex (Ooh, Ooh, Ooh)",0.1
10466,14882,Only,"Flex (Ooh, Ooh, Ooh)",0.1
10467,16510,Hard To Love,H.O.L.Y.,0.1
10468,20719,My Humps,Kiss Me Thru The Phone,0.1
10469,12149,Don't It,H.O.L.Y.,0.1
10470,20713,Lollipop,Kiss Me Thru The Phone,0.1
10471,11936,Do I Make You Wanna,H.O.L.Y.,0.1
10472,10971,Deja Vu,Passionfruit,0.1
10473,14889,Post To Be (feat. Chris Brown & Jhene Aiko),"Flex (Ooh, Ooh, Ooh)",0.1
10474,16626,Springsteen,H.O.L.Y.,0.1
10475,20715,Look At Me Now,Kiss Me Thru The Phone,0.1
10476,14884,Panda,"Flex (Ooh, Ooh, Ooh)",0.1
10477,20722,"One, Two Step",Kiss Me Thru The Phone,0.1
10478,14891,R.I.C.O. (feat. Drake),"Flex (Ooh, Ooh, Ooh)",0.1
10479,16654,There’s A Girl,H.O.L.Y.,0.1
10480,16624,Song for Another Time,H.O.L.Y.,0.1
10481,14907,Trap Queen,"Flex (Ooh, Ooh, Ooh)",0.1
10482,4601,Black Beatles,Passionfruit,0.1
10483,14886,Pop Style,"Flex (Ooh, Ooh, Ooh)",0.1
10484,16290,Gonna Wanna Tonight,H.O.L.Y.,0.1
10485,20717,Low (feat T-Pain) - Feat T-Pain Album Version,Kiss Me Thru The Phone,0.1
10486,23579,No Role Modelz,Passionfruit,0.1
10487,905,Again,"Flex (Ooh, Ooh, Ooh)",0.1
10488,20721,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,Kiss Me Thru The Phone,0.1
10489,12094,Don't Cha,Kiss Me Thru The Phone,0.1
10490,996,Ain't Worth The Whiskey,H.O.L.Y.,0.1
10491,14893,Really Really,"Flex (Ooh, Ooh, Ooh)",0.1
10492,20725,Party In The U.S.A.,Kiss Me Thru The Phone,0.1
10493,19549,I'm the One,Passionfruit,0.1
10494,2198,Anything Goes,H.O.L.Y.,0.1
10495,16260,Gonna Know We Were Here,H.O.L.Y.,0.1
10496,16596,Play It Again,H.O.L.Y.,0.1
10497,20727,Promiscuous,Kiss Me Thru The Phone,0.1
10498,16451,Good Girls Go Bad (feat. Leighton Meester),Kiss Me Thru The Phone,0.1
10499,14914,White Iverson,"Flex (Ooh, Ooh, Ooh)",0.1
10500,19877,In My Head,Kiss Me Thru The Phone,0.1
10501,20749,Whatcha Say,Kiss Me Thru The Phone,0.1
10502,16514,Heartache On The Dance Floor,H.O.L.Y.,0.1
10503,4817,Blessings,"Flex (Ooh, Ooh, Ooh)",0.1
10504,13057,Drowning (feat. Kodak Black),Passionfruit,0.1
10505,15855,Gives You Hell,Kiss Me Thru The Phone,0.1
10506,16618,Snapback,H.O.L.Y.,0.1
10507,16576,Make You Miss Me,H.O.L.Y.,0.1
10508,16621,Somethin' 'Bout A Truck,H.O.L.Y.,0.1
10509,16575,Make Me Wanna,H.O.L.Y.,0.1
10510,20745,Tipsy - Club Mix,Kiss Me Thru The Phone,0.1
10511,20731,Ridin' Solo,Kiss Me Thru The Phone,0.1
10512,16572,Loving You Easy,H.O.L.Y.,0.1
10513,16581,Middle of a Memory,H.O.L.Y.,0.1
10514,16570,Love You Like That,H.O.L.Y.,0.1
10515,16591,No Such Thing as a Broken Heart,H.O.L.Y.,0.1
10516,16568,Lose My Mind,H.O.L.Y.,0.1
10517,2003,Antidote,Passionfruit,0.1
10518,16566,Lights Come On,H.O.L.Y.,0.1
10519,16564,Let Me See Ya Girl,H.O.L.Y.,0.1
10520,16562,Leave The Night On,H.O.L.Y.,0.1
10521,16561,Knee Deep (feat. Jimmy Buffett),H.O.L.Y.,0.1
10522,16578,May We All,H.O.L.Y.,0.1
10523,1476,American Country Love Song,H.O.L.Y.,0.1
10524,16559,Kick The Dust Up,H.O.L.Y.,0.1
10525,16584,My Girl,H.O.L.Y.,0.1
10526,20734,SexyBack,Kiss Me Thru The Phone,0.1
10527,16586,Night Train,H.O.L.Y.,0.1
10528,3153,Bad and Boujee (feat. Lil Uzi Vert),Passionfruit,0.1
10529,16612,Sippin’ On Fire,H.O.L.Y.,0.1
10530,1682,American Kids,H.O.L.Y.,0.1
10531,14910,Wet Dreamz,"Flex (Ooh, Ooh, Ooh)",0.1
10532,16616,Small Town Boy,H.O.L.Y.,0.1
10533,4738,Blasé (feat. Future & Rae Sremmurd),"Flex (Ooh, Ooh, Ooh)",0.1
10534,9181,Confession,H.O.L.Y.,0.1
10535,16589,Night's On Fire,H.O.L.Y.,0.1
10536,16582,Mind Reader,H.O.L.Y.,0.1
10537,20733,Sexy Can I feat. Yung Berg,Kiss Me Thru The Phone,0.1
10538,14898,The Hills,"Flex (Ooh, Ooh, Ooh)",0.1
10539,21343,Location,Passionfruit,0.1
10540,14897,T-Shirt,"Flex (Ooh, Ooh, Ooh)",0.1
10541,12845,Drinking class,H.O.L.Y.,0.1
10542,20743,TiK ToK,Kiss Me Thru The Phone,0.1
10543,14901,The Motto,"Flex (Ooh, Ooh, Ooh)",0.1
10544,16593,Nothin' Like You,H.O.L.Y.,0.1
10545,16556,"John Cougar, John Deere, John 3:16",H.O.L.Y.,0.1
10546,16516,Highway Don't Care,H.O.L.Y.,0.1
10547,15711,Get Your Shine On,H.O.L.Y.,0.1
10548,6058,Break Up In A Small Town,H.O.L.Y.,0.1
10549,8126,Chicken Fried,H.O.L.Y.,0.1
10550,20747,Umbrella,Kiss Me Thru The Phone,0.1
10551,16522,Hometown Girl,H.O.L.Y.,0.1
10552,3361,Bank Account,Passionfruit,0.1
10553,13311,Drunk On You,H.O.L.Y.,0.1
10554,16520,Homegrown,H.O.L.Y.,0.1
10555,14909,Truffle Butter,"Flex (Ooh, Ooh, Ooh)",0.1
10556,16611,Shotgun Rider,H.O.L.Y.,0.1
10557,14894,Right Hand,"Flex (Ooh, Ooh, Ooh)",0.1
10558,16518,Home Alone Tonight,H.O.L.Y.,0.1
10559,14913,Where Ya At,"Flex (Ooh, Ooh, Ooh)",0.1
10560,16622,Somewhere On A Beach,H.O.L.Y.,0.1
10561,13419,Drunk On Your Love,H.O.L.Y.,0.1
10562,15021,Forever,Kiss Me Thru The Phone,0.1
10563,7801,Caroline,Passionfruit,0.1
10564,1074,Airplanes (feat. Hayley Williams of Paramore) - Explicit Album Version,Kiss Me Thru The Phone,0.1
10565,19666,Ignition - Remix,Kiss Me Thru The Phone,0.1
10566,9974,Crash And Burn,H.O.L.Y.,0.1
10567,4506,Black Beatles,"Flex (Ooh, Ooh, Ooh)",0.1
10568,16554,It Goes Like This,H.O.L.Y.,0.1
10569,16536,Hurricane,H.O.L.Y.,0.1
10570,16553,It Don't Hurt Like It Used To,H.O.L.Y.,0.1
10571,16550,It All Started with a Beer,H.O.L.Y.,0.1
10572,16548,In Case You Didn't Know,H.O.L.Y.,0.1
10573,16546,I'm Comin' Over,H.O.L.Y.,0.1
10574,16544,I Love This Life,H.O.L.Y.,0.1
10575,16542,I Like The Sound Of That,H.O.L.Y.,0.1
10576,16541,I Know Somebody,H.O.L.Y.,0.1
10577,16538,I Don't Dance,H.O.L.Y.,0.1
10578,16535,"Huntin', Fishin' And Lovin' Every Day",H.O.L.Y.,0.1
10579,16525,Honey Bee,H.O.L.Y.,0.1
10580,16532,Humble And Kind,H.O.L.Y.,0.1
10581,16531,How Not To,H.O.L.Y.,0.1
10582,16529,How Country Feels,H.O.L.Y.,0.1
10583,16527,House Party,H.O.L.Y.,0.1
10584,14383,Famous,Passionfruit,0.1
10585,14902,This Could Be Us,"Flex (Ooh, Ooh, Ooh)",0.1
10586,9369,Congratulations,"Flex (Ooh, Ooh, Ooh)",0.1
10587,13136,Drunk On A Plane,H.O.L.Y.,0.1
10588,20126,It Wasn't Me,Kiss Me Thru The Phone,0.1
10589,16657,Think of You,H.O.L.Y.,0.1
10590,17525,Hollaback Girl,Kiss Me Thru The Phone,0.1
10591,12455,Don't Stop The Music,Kiss Me Thru The Phone,0.1
10592,17466,Hips Don't Lie,Kiss Me Thru The Phone,0.1
10593,7071,Butterfly Effect,Passionfruit,0.1
10594,7137,Buy Me A Boat,H.O.L.Y.,0.1
10595,4169,BedRock,Kiss Me Thru The Phone,0.1
10596,7461,Came Here to Forget,H.O.L.Y.,0.1
10597,22279,Mask Off,Passionfruit,0.1
10598,5799,Bounce Back,Passionfruit,0.1
10599,11364,Different For Girls,H.O.L.Y.,0.1
10600,3507,Barefoot Blue Jean Night,H.O.L.Y.,0.1
10601,14854,Hotline Bling,"Flex (Ooh, Ooh, Ooh)",0.1
10602,14852,Hot N*gga,"Flex (Ooh, Ooh, Ooh)",0.1
10603,14850,HeadBand (feat. 2 Chainz),"Flex (Ooh, Ooh, Ooh)",0.1
10604,14848,HUMBLE.,"Flex (Ooh, Ooh, Ooh)",0.1
10605,14846,Gold Digger,"Flex (Ooh, Ooh, Ooh)",0.1
10606,14845,G.O.M.D.,"Flex (Ooh, Ooh, Ooh)",0.1
10607,2474,Baby Be My Love Song,H.O.L.Y.,0.1
10608,14830,Flatliner (feat. Dierks Bentley),H.O.L.Y.,0.1
10609,10377,Crazy In Love,Kiss Me Thru The Phone,0.1
10610,12608,Down In the DM,"Flex (Ooh, Ooh, Ooh)",0.1
10611,14501,Father Stretch My Hands Pt. 1,Passionfruit,0.1
10612,14857,I Don't Fuck With You,"Flex (Ooh, Ooh, Ooh)",0.1
10613,16666,Wanna Be That Song,H.O.L.Y.,0.1
10614,14858,Jordan Belfort,"Flex (Ooh, Ooh, Ooh)",0.1
10615,16662,Unforgettable,H.O.L.Y.,0.1
10616,20711,Live Your Life (feat. Rihanna),Kiss Me Thru The Phone,0.1
10617,14870,Ni**as In Paris,"Flex (Ooh, Ooh, Ooh)",0.1
10618,16606,Sangria,H.O.L.Y.,0.1
10619,14869,My Way (feat. Monty),"Flex (Ooh, Ooh, Ooh)",0.1
10620,15958,"God, Your Mama, And Me",H.O.L.Y.,0.1
10621,14866,Mask Off,"Flex (Ooh, Ooh, Ooh)",0.1
10622,6677,Broccoli (feat. Lil Yachty),Passionfruit,0.1
10623,11458,Dirt,H.O.L.Y.,0.1
10624,4279,Big Rings,"Flex (Ooh, Ooh, Ooh)",0.1
10625,9855,Crank That (Soulja Boy),Kiss Me Thru The Phone,0.1
10626,14865,Low Life,"Flex (Ooh, Ooh, Ooh)",0.1
10627,16664,Wagon Wheel,H.O.L.Y.,0.1
10628,21853,Low Life,Passionfruit,0.1
10629,14862,Know Yourself,"Flex (Ooh, Ooh, Ooh)",0.1
10630,16653,That's My Kind Of Night,H.O.L.Y.,0.1
10631,6909,Burnin' It Down,H.O.L.Y.,0.1
10632,14860,Jumpman,"Flex (Ooh, Ooh, Ooh)",0.1
10633,4233,Best I Ever Had,Kiss Me Thru The Phone,0.1
10634,17357,Hey Ya! - Radio Mix / Club Mix,Kiss Me Thru The Phone,0.1
10635,20885,LOVE. FEAT. ZACARI.,Passionfruit,0.1
10636,14137,Fake Love,"Flex (Ooh, Ooh, Ooh)",0.1
10637,11122,Die A Happy Man,H.O.L.Y.,0.1
10638,4051,Beautiful Drug,H.O.L.Y.,0.1
10639,3920,Beat Of The Music,H.O.L.Y.,0.1
10640,23873,One Dance,Passionfruit,0.1
10641,20917,LOYALTY. FEAT. RIHANNA.,Passionfruit,0.1
10642,21985,Magnolia,Passionfruit,0.1
10643,16650,That don't sound like You,H.O.L.Y.,0.1
10644,10696,DJ Got Us Fallin' In Love,Kiss Me Thru The Phone,0.1
10645,12665,Down On Me,Kiss Me Thru The Phone,0.1
10646,16923,Halo,Kiss Me Thru The Phone,0.1
10647,3780,Beachin',H.O.L.Y.,0.1
10648,5493,Bottoms Up,H.O.L.Y.,0.1
10649,8572,Chillin' It,H.O.L.Y.,0.1
10650,16600,Record Year,H.O.L.Y.,0.1
10651,16603,Round Here,H.O.L.Y.,0.1
10652,15453,Get Low - Street,Kiss Me Thru The Phone,0.1
10653,10890,Day 'N' Nite (nightmare),Kiss Me Thru The Phone,0.1
10654,14031,F*ck Up Some Commas,"Flex (Ooh, Ooh, Ooh)",0.1
10655,16779,HUMBLE.,Passionfruit,0.1
10656,163,1-800-273-8255,Passionfruit,0.1
10657,299,2 Phones,"Flex (Ooh, Ooh, Ooh)",0.1
10658,5108,Body Like A Back Road,H.O.L.Y.,0.1
10659,14750,Fix,H.O.L.Y.,0.1
10660,16678,You Should Be Here,H.O.L.Y.,0.1
10661,7403,California Gurls - feat. Snoop Dogg,Kiss Me Thru The Phone,0.1
10662,5681,Bounce Back,"Flex (Ooh, Ooh, Ooh)",0.1
10663,14905,Throw Sum Mo,"Flex (Ooh, Ooh, Ooh)",0.1
10664,16668,Wasted Time,H.O.L.Y.,0.1
10665,16099,Gold Digger,Kiss Me Thru The Phone,0.1
10666,10441,Cruise,H.O.L.Y.,0.1
10667,16670,We Are Tonight,H.O.L.Y.,0.1
10668,16672,What Ifs,H.O.L.Y.,0.1
10669,5597,Bottoms Up - feat. Nicki Minaj,Kiss Me Thru The Phone,0.1
10670,17265,Heartless,Kiss Me Thru The Phone,0.1
10671,8384,Chill Bill,"Flex (Ooh, Ooh, Ooh)",0.1
10672,7241,Buy U a Drank (Shawty Snappin'),Kiss Me Thru The Phone,0.1
10673,16675,Whatever She's Got,H.O.L.Y.,0.1
10674,4093,Beautiful Girls,Kiss Me Thru The Phone,0.1
10675,20433,Jumpman,Passionfruit,0.1
10676,12579,Down,Kiss Me Thru The Phone,0.1
10677,10571,Cut It (feat. Young Dolph),"Flex (Ooh, Ooh, Ooh)",0.1
10678,14673,Fight Night,"Flex (Ooh, Ooh, Ooh)",0.1
10679,16677,Where It's At,H.O.L.Y.,0.1
10680,16648,Tennessee Whiskey,H.O.L.Y.,0.1
10681,20737,Smack That - Dirty,Kiss Me Thru The Phone,0.1
10682,7601,Candy Shop,Kiss Me Thru The Phone,0.1
10683,16608,Save It for a Rainy Day,H.O.L.Y.,0.1
10684,14877,No Role Modelz,"Flex (Ooh, Ooh, Ooh)",0.1
10685,16641,T-Shirt,H.O.L.Y.,0.1
10686,14918,XO TOUR Llif3,"Flex (Ooh, Ooh, Ooh)",0.1
10687,16642,Take A Back Road,H.O.L.Y.,0.1
10688,6286,Break Up with Him,H.O.L.Y.,0.1
10689,13638,Energy,"Flex (Ooh, Ooh, Ooh)",0.1
10690,20707,Let Me Love You,Kiss Me Thru The Phone,0.1
10691,16614,Sleep Without You,H.O.L.Y.,0.1
10692,11632,Dirt On My Boots,H.O.L.Y.,0.1
10693,20752,With You,Kiss Me Thru The Phone,0.1
10694,14616,Fergalicious,Kiss Me Thru The Phone,0.1
10695,16658,This Is How We Roll,H.O.L.Y.,0.1
10696,24349,rockstar,Passionfruit,0.1
10697,24346,pick up the phone,Passionfruit,0.1
10698,20696,Kiss Kiss,Kiss Me Thru The Phone,0.1
10699,14873,No Hands (feat. Roscoe Dash and Wale) - Explicit Album Version,"Flex (Ooh, Ooh, Ooh)",0.1
10700,24343,goosebumps,Passionfruit,0.1
10701,4410,Black,H.O.L.Y.,0.1
10702,20709,Like A G6,Kiss Me Thru The Phone,0.1
